Date,Tos,Hos,Tug,Hog,Tug12,Hug12
12/4/24 2:32 PM,28.9,30,24.9,99,20.6,95
12/4/24 2:42 PM,28.9,31,24.8,99,20.6,95
12/4/24 2:52 PM,28.8,30,24.9,99,20.6,95
12/4/24 3:02 PM,28.5,30,25.2,99,20.6,95
12/4/24 3:12 PM,28.8,30,25.1,99,20.6,95
12/4/24 3:22 PM,28.8,31,24.6,99,20.6,95
12/4/24 3:32 PM,28.3,31,24.2,99,20.7,95
12/4/24 3:42 PM,27.5,32,23.8,99,20.7,95
12/4/24 3:52 PM,26.9,34,23.5,99,20.7,95
12/4/24 4:02 PM,26.3,35,23.2,99,20.7,95
12/4/24 4:12 PM,25.6,35,23,99,20.7,95
12/4/24 4:22 PM,25,37,22.7,99,20.8,95
12/4/24 4:32 PM,24.5,38,22.5,99,20.8,95
12/4/24 4:42 PM,23.9,40,22.3,99,20.8,95
12/4/24 4:52 PM,23.2,42,22,99,20.8,95
12/4/24 5:02 PM,22.7,44,21.8,99,20.9,95
12/4/24 5:12 PM,22.2,45,21.5,99,20.9,95
12/4/24 5:22 PM,21.6,48,21.3,99,20.9,95
12/4/24 5:37 PM,21,50,21,99,20.9,95
12/4/24 5:47 PM,20.9,51,20.9,99,20.9,95
12/4/24 5:57 PM,20.6,52,20.7,99,20.9,95
12/4/24 6:07 PM,20.4,52,20.6,99,21,95
12/4/24 6:17 PM,20.4,52,20.4,99,21,95
12/4/24 6:27 PM,20.3,53,20.3,99,21,95
12/4/24 6:37 PM,20.1,53,20.2,99,21,95
12/4/24 6:47 PM,19.7,54,20.1,99,21,95
12/4/24 6:57 PM,19.5,55,19.9,99,21,95
12/4/24 7:07 PM,19.3,56,19.8,99,21,95
12/4/24 7:17 PM,19,57,19.7,99,21,95
12/4/24 7:27 PM,18.9,57,19.5,99,21,95
12/4/24 7:37 PM,18.7,58,19.4,99,21,95
12/4/24 7:47 PM,18.6,59,19.3,99,21,95
12/4/24 7:57 PM,18.5,59,19.3,99,21,95
12/4/24 8:07 PM,18.4,61,19.2,99,21,95
12/4/24 8:17 PM,18.2,62,19.1,99,21,95
12/4/24 8:27 PM,17.8,65,19,99,21,95
12/4/24 8:37 PM,17.5,65,18.9,99,21,95
12/4/24 8:47 PM,17.2,65,18.8,99,21,95
12/4/24 8:57 PM,17,66,18.7,99,21,95
12/4/24 9:07 PM,16.8,67,18.6,99,21,95
12/4/24 9:17 PM,16.6,69,18.5,99,21,95
12/4/24 9:27 PM,16.3,69,18.4,99,21,95
12/4/24 9:37 PM,16.1,71,18.3,99,21,95
12/4/24 9:47 PM,16,72,18.2,99,21,95
12/4/24 9:57 PM,15.8,72,18.1,99,21,95
12/4/24 10:07 PM,15.8,72,18.1,99,21,95
12/4/24 10:17 PM,15.7,72,18,99,21,95
12/4/24 10:27 PM,15.6,73,17.9,99,21,95
12/4/24 10:37 PM,15.5,74,17.9,99,20.9,95
12/4/24 10:47 PM,15.4,73,17.8,99,20.9,95
12/4/24 10:57 PM,15.3,73,17.7,99,21,95
12/4/24 11:07 PM,15.1,73,17.6,99,20.9,95
12/4/24 11:17 PM,15.1,74,17.6,99,20.9,95
12/4/24 11:27 PM,15,75,17.5,99,20.9,95
12/4/24 11:37 PM,14.9,77,17.5,99,20.9,95
12/4/24 11:47 PM,14.8,77,17.4,99,20.9,95
12/4/24 11:57 PM,14.7,77,17.3,99,20.9,95
12/5/24 12:07 AM,14.6,77,17.2,99,20.9,95
12/5/24 12:17 AM,14.6,78,17.2,99,20.9,95
12/5/24 12:27 AM,14.5,79,17.1,99,20.9,95
12/5/24 12:37 AM,14.4,78,17.1,99,20.9,95
12/5/24 12:47 AM,14.3,78,17.1,99,20.8,95
12/5/24 12:57 AM,14.3,79,17,99,20.8,95
12/5/24 1:07 AM,14.3,79,17,99,20.8,95
12/5/24 1:17 AM,14.2,79,16.9,99,20.8,95
12/5/24 1:27 AM,14.2,80,16.9,99,20.8,95
12/5/24 1:37 AM,14.1,80,16.8,99,20.8,95
12/5/24 1:47 AM,14,80,16.8,99,20.8,95
12/5/24 1:57 AM,13.9,80,16.7,99,20.8,95
12/5/24 2:07 AM,13.8,81,16.7,99,20.8,95
12/5/24 2:17 AM,13.8,81,16.6,99,20.7,95
12/5/24 2:27 AM,13.7,81,16.6,99,20.7,95
12/5/24 2:37 AM,13.6,81,16.6,99,20.7,95
12/5/24 2:47 AM,13.7,81,16.5,99,20.7,95
12/5/24 2:57 AM,13.6,81,16.5,99,20.7,95
12/5/24 3:07 AM,13.5,81,16.4,99,20.7,95
12/5/24 3:17 AM,13.4,82,16.4,99,20.7,95
12/5/24 3:27 AM,13.3,81,16.3,99,20.7,95
12/5/24 3:37 AM,13.1,82,16.3,99,20.7,95
12/5/24 3:47 AM,13,82,16.2,99,20.6,95
12/5/24 3:57 AM,13,83,16.1,99,20.6,95
12/5/24 4:07 AM,12.9,83,16.1,99,20.6,95
12/5/24 4:17 AM,12.8,82,16,99,20.6,95
12/5/24 4:27 AM,12.8,84,16,99,20.6,95
12/5/24 4:37 AM,12.8,84,16,99,20.6,95
12/5/24 4:47 AM,12.8,83,15.9,99,20.6,95
12/5/24 4:57 AM,12.7,84,15.9,99,20.5,95
12/5/24 5:07 AM,12.6,86,15.9,99,20.6,95
12/5/24 5:17 AM,12.5,86,15.8,99,20.5,95
12/5/24 5:27 AM,12.5,85,15.8,99,20.5,95
12/5/24 5:37 AM,12.5,85,15.7,99,20.5,95
12/5/24 5:47 AM,12.4,85,15.7,99,20.5,95
12/5/24 5:57 AM,12.4,84,15.6,99,20.5,95
12/5/24 6:07 AM,12.4,84,15.6,99,20.5,95
12/5/24 6:17 AM,12.3,84,15.5,99,20.4,95
12/5/24 6:27 AM,12.3,83,15.5,99,20.4,95
12/5/24 6:37 AM,12.1,84,15.4,99,20.4,95
12/5/24 6:47 AM,12,84,15.4,99,20.4,95
12/5/24 6:57 AM,11.8,84,15.4,99,20.4,95
12/5/24 7:07 AM,11.9,84,15.4,99,20.4,95
12/5/24 7:17 AM,12,85,15.3,99,20.4,95
12/5/24 7:27 AM,12.3,85,15.4,99,20.3,95
12/5/24 7:37 AM,12.8,85,15.4,99,20.3,95
12/5/24 7:47 AM,14.5,80,15.5,99,20.3,95
12/5/24 7:57 AM,15.5,75,15.6,99,20.3,95
12/5/24 8:07 AM,16.1,73,15.7,99,20.2,95
12/5/24 8:17 AM,16.5,73,15.9,99,20.2,95
12/5/24 8:27 AM,17,70,16,99,20.2,95
12/5/24 8:37 AM,17.5,68,16.2,99,20.2,95
12/5/24 8:47 AM,18.6,65,16.6,99,20.2,95
12/5/24 8:57 AM,19.1,64,16.8,99,20.2,95
12/5/24 9:07 AM,20,61,17.3,99,20.2,95
12/5/24 9:17 AM,21.2,57,18.1,99,20.2,95
12/5/24 9:27 AM,22.2,56,18.9,99,20.2,95
12/5/24 9:37 AM,23.1,50,19.6,99,20.1,95
12/5/24 9:47 AM,23.5,51,20.4,99,20.1,95
12/5/24 9:57 AM,23.8,49,21.1,99,20.1,95
12/5/24 10:07 AM,24.7,49,21.8,99,20.1,95
12/5/24 10:17 AM,25.4,48,22.5,99,20.1,95
12/5/24 10:27 AM,25.5,47,23.1,99,20.1,95
12/5/24 10:37 AM,25.8,48,23.7,99,20.1,95
12/5/24 10:47 AM,26.1,47,24.3,99,20.1,95
12/5/24 10:57 AM,27.5,44,24.9,99,20.1,95
12/5/24 11:07 AM,27.7,45,25.4,99,20.1,95
12/5/24 11:17 AM,28,44,25.9,99,20,95
12/5/24 11:27 AM,28.3,44,26.4,99,20.1,95
12/5/24 11:37 AM,28.3,43,26.8,99,20,95
12/5/24 11:47 AM,29,42,26.6,99,20.1,95
12/5/24 11:57 AM,29.2,41,26.1,99,20.1,95
12/5/24 12:07 PM,29.6,40,26.3,99,20.1,95
12/5/24 12:17 PM,29.7,40,26.7,99,20.1,95
12/5/24 12:27 PM,29.7,40,26.8,99,20.1,95
12/5/24 12:37 PM,28.8,41,26.1,99,20.1,95
12/5/24 12:47 PM,28.2,42,26.6,99,20.1,95
12/5/24 12:57 PM,28.1,42,26.8,99,20.1,95
12/5/24 1:07 PM,27.1,43,26.2,99,20.1,95
12/5/24 1:17 PM,26.6,44,25.6,99,20.1,95
12/5/24 1:27 PM,26.3,46,25.2,99,20.2,95
12/5/24 1:37 PM,25.9,46,25.2,99,20.2,95
12/5/24 1:47 PM,26.5,44,25.5,99,20.2,95
12/5/24 1:57 PM,26.5,44,25.9,99,20.2,95
12/5/24 2:07 PM,26.6,45,25.7,99,20.2,95
12/5/24 2:17 PM,26.9,45,25.3,99,20.2,95
12/5/24 2:27 PM,26.7,44,25,99,20.3,95
12/5/24 2:37 PM,27.1,44,24.7,99,20.3,95
12/5/24 2:47 PM,27.1,44,24.6,99,20.3,95
12/5/24 2:57 PM,27.1,44,24.8,99,20.3,95
12/5/24 3:07 PM,26.7,44,25.1,99,20.3,95
12/5/24 3:17 PM,26.5,46,24.7,99,20.3,95
12/5/24 3:27 PM,26.7,45,24.3,99,20.4,95
12/5/24 3:37 PM,25.9,45,23.9,99,20.4,95
12/5/24 3:47 PM,25.4,46,23.6,99,20.4,95
12/5/24 3:57 PM,24.9,48,23.3,99,20.5,95
12/5/24 4:07 PM,24.4,48,23.1,99,20.5,95
12/5/24 4:17 PM,23.8,50,22.8,99,20.5,95
12/5/24 4:27 PM,23.4,51,22.6,99,20.5,95
12/5/24 4:37 PM,23.1,52,22.4,99,20.5,95
12/5/24 4:47 PM,22.7,54,22.2,99,20.6,95
12/5/24 4:57 PM,22.1,55,21.9,99,20.6,95
12/5/24 5:07 PM,21.6,56,21.7,99,20.6,95
12/5/24 5:17 PM,21.1,58,21.4,99,20.6,95
12/5/24 5:27 PM,20.5,60,21.2,99,20.6,95
12/5/24 5:37 PM,20.1,61,20.9,99,20.7,95
12/5/24 5:47 PM,19.8,62,20.7,99,20.7,95
12/5/24 5:57 PM,19.4,63,20.5,99,20.7,95
12/5/24 6:07 PM,19.1,64,20.3,99,20.7,95
12/5/24 6:17 PM,18.8,65,20.2,99,20.7,95
12/5/24 6:27 PM,18.6,66,20,99,20.7,95
12/5/24 6:37 PM,18.4,67,19.8,99,20.7,95
12/5/24 6:47 PM,18.2,68,20,99,20.7,95
12/5/24 6:57 PM,18.1,68,21,99,20.7,95
12/5/24 7:07 PM,17.8,69,20.5,99,20.8,95
12/5/24 7:17 PM,17.6,70,20.2,99,20.8,95
12/5/24 7:27 PM,17.5,70,19.9,99,20.8,95
12/5/24 7:37 PM,17.2,71,19.6,99,20.8,95
12/5/24 7:47 PM,17.1,71,19.3,99,20.8,95
12/5/24 7:57 PM,17,72,19.1,99,20.8,95
12/5/24 8:07 PM,16.8,72,18.9,99,20.8,95
12/5/24 8:17 PM,16.6,73,18.7,99,20.8,95
12/5/24 8:27 PM,16.5,73,18.6,99,20.8,95
12/5/24 8:37 PM,16.4,74,18.4,99,20.8,95
12/5/24 8:47 PM,16.2,74,18.3,99,20.8,95
12/5/24 8:57 PM,16.1,74,18.1,99,20.8,95
12/5/24 9:07 PM,15.9,75,18,99,20.8,95
12/5/24 9:17 PM,15.8,75,17.9,99,20.8,95
12/5/24 9:27 PM,15.7,76,17.7,99,20.8,95
12/5/24 9:37 PM,15.6,76,17.7,99,20.8,95
12/5/24 9:47 PM,15.4,77,17.5,99,20.8,95
12/5/24 9:57 PM,15.2,77,17.5,99,20.8,95
12/5/24 10:07 PM,15.2,78,17.3,99,20.8,95
12/5/24 10:17 PM,15,79,17.2,99,20.7,95
12/5/24 10:27 PM,14.9,80,17.1,99,20.7,95
12/5/24 10:37 PM,14.8,80,17,99,20.7,95
12/5/24 10:47 PM,14.7,80,16.9,99,20.7,95
12/5/24 10:57 PM,14.6,81,16.9,99,20.7,95
12/5/24 11:07 PM,14.5,81,16.8,99,20.7,95
12/5/24 11:17 PM,14.4,81,16.7,99,20.7,95
12/5/24 11:27 PM,14.2,81,16.6,99,20.7,95
12/5/24 11:37 PM,14.2,82,16.5,99,20.7,95
12/5/24 11:47 PM,14,83,16.5,99,20.6,95
12/5/24 11:57 PM,13.9,83,16.4,99,20.7,95
12/6/24 12:07 AM,13.8,84,16.4,99,20.6,95
12/6/24 12:17 AM,13.8,84,16.2,99,20.6,95
12/6/24 12:27 AM,13.7,84,16.2,99,20.6,95
12/6/24 12:37 AM,13.5,84,16.1,99,20.6,95
12/6/24 12:47 AM,13.4,84,16.1,99,20.6,95
12/6/24 12:57 AM,13.3,84,16,99,20.6,95
12/6/24 1:07 AM,13.2,85,15.9,99,20.6,95
12/6/24 1:17 AM,13.2,85,15.9,99,20.6,95
12/6/24 1:27 AM,13.1,85,15.8,99,20.5,95
12/6/24 1:37 AM,13,85,15.8,99,20.5,95
12/6/24 1:47 AM,12.9,86,15.7,99,20.5,95
12/6/24 1:57 AM,12.9,86,15.7,99,20.5,95
12/6/24 2:07 AM,12.8,86,15.6,99,20.5,95
12/6/24 2:17 AM,12.7,86,15.5,99,20.5,95
12/6/24 2:27 AM,12.7,86,15.5,99,20.5,95
12/6/24 2:37 AM,12.6,86,15.4,99,20.5,95
12/6/24 2:47 AM,12.4,87,15.4,99,20.4,95
12/6/24 2:57 AM,12.3,87,15.4,99,20.4,95
12/6/24 3:07 AM,12.2,87,15.3,99,20.4,95
12/6/24 3:17 AM,12.2,87,15.2,99,20.4,95
12/6/24 3:27 AM,12.1,87,15.2,99,20.4,95
12/6/24 3:37 AM,12.1,88,15.1,99,20.4,95
12/6/24 3:47 AM,12,88,15.1,99,20.3,95
12/6/24 3:57 AM,12,88,15.1,99,20.3,95
12/6/24 4:07 AM,11.9,88,15,99,20.3,95
12/6/24 4:17 AM,11.9,89,14.9,99,20.3,95
12/6/24 4:27 AM,11.9,89,14.9,99,20.3,95
12/6/24 4:37 AM,11.9,89,14.9,99,20.3,95
12/6/24 4:47 AM,11.8,89,14.8,99,20.2,95
12/6/24 4:57 AM,11.7,89,14.8,99,20.2,95
12/6/24 5:07 AM,11.6,89,14.7,99,20.2,95
12/6/24 5:17 AM,11.5,89,14.7,99,20.2,95
12/6/24 5:27 AM,11.4,89,14.7,99,20.2,95
12/6/24 5:37 AM,11.4,89,14.6,99,20.2,95
12/6/24 5:47 AM,11.3,90,14.5,99,20.1,95
12/6/24 5:57 AM,11.2,90,14.5,99,20.1,95
12/6/24 6:07 AM,11.1,89,14.5,99,20.1,95
12/6/24 6:17 AM,11.1,90,14.4,99,20.1,95
12/6/24 6:27 AM,11,90,14.4,99,20.1,95
12/6/24 6:37 AM,11,90,14.3,99,20.1,95
12/6/24 6:47 AM,11,90,14.3,99,20,95
12/6/24 6:57 AM,10.9,90,14.3,99,20,95
12/6/24 7:07 AM,11,90,14.2,99,20,95
12/6/24 7:17 AM,11.1,90,14.2,99,20,95
12/6/24 7:27 AM,11.4,90,14.2,99,20,95
12/6/24 7:37 AM,11.9,90,14.2,99,20,95
12/6/24 7:47 AM,13.8,87,14.3,99,19.9,95
12/6/24 7:57 AM,15.6,83,14.4,99,19.9,95
12/6/24 8:07 AM,16.8,81,14.5,99,19.9,95
12/6/24 8:17 AM,17.4,75,14.7,99,19.9,95
12/6/24 8:27 AM,17.7,76,14.9,99,19.9,95
12/6/24 8:37 AM,18.4,70,15.1,99,19.8,95
12/6/24 8:47 AM,19.4,65,15.5,99,19.8,95
12/6/24 8:57 AM,20.1,62,15.7,99,19.8,95
12/6/24 9:07 AM,20.5,61,16.2,99,19.8,95
12/6/24 9:17 AM,21.5,61,17,99,19.8,95
12/6/24 9:27 AM,22.3,53,17.8,99,19.8,95
12/6/24 9:37 AM,23.2,51,18.4,99,19.8,95
12/6/24 9:47 AM,24.4,48,19.2,99,19.7,95
12/6/24 9:57 AM,24.5,47,19.8,99,19.7,95
12/6/24 10:07 AM,24.8,46,20.3,99,19.7,95
12/6/24 10:17 AM,25.6,46,20.9,99,19.7,95
12/6/24 10:27 AM,26.3,43,21.5,99,19.7,95
12/6/24 10:37 AM,27.2,42,22,99,19.7,95
12/6/24 10:47 AM,27.7,41,22.6,99,19.7,95
12/6/24 10:57 AM,27.5,41,23.1,99,19.7,95
12/6/24 11:07 AM,28.1,43,23.5,99,19.7,95
12/6/24 11:17 AM,28.2,39,23.9,99,19.7,95
12/6/24 11:27 AM,28.6,41,24.3,99,19.7,95
12/6/24 11:37 AM,28.5,39,24.6,99,19.7,95
12/6/24 11:47 AM,28.9,39,24.5,99,19.7,95
12/6/24 11:57 AM,29.1,36,23.9,99,19.7,95
12/6/24 12:07 PM,29.1,37,23.9,99,19.7,95
12/6/24 12:17 PM,29.2,37,24.2,99,19.7,95
12/6/24 12:27 PM,29.6,34,24.2,99,19.7,95
12/6/24 12:37 PM,29.3,34,23.6,99,19.7,95
12/6/24 12:47 PM,29.1,36,24,99,19.7,95
12/6/24 12:57 PM,28.1,37,24.1,99,19.7,95
12/6/24 1:07 PM,27.6,37,23.5,99,19.7,95
12/6/24 1:17 PM,27.2,35,22.9,99,19.8,95
12/6/24 1:27 PM,26.5,38,22.6,99,19.8,95
12/6/24 1:37 PM,25.8,37,22.6,99,19.8,95
12/6/24 1:47 PM,26,38,22.8,99,19.8,95
12/6/24 1:57 PM,26.1,37,23.1,99,19.8,95
12/6/24 2:07 PM,26,36,22.8,99,19.8,95
12/6/24 2:17 PM,26,37,22.3,99,19.9,95
12/6/24 2:27 PM,26.5,35,22,99,19.9,95
12/6/24 2:37 PM,26.7,37,21.7,99,19.9,95
12/6/24 2:47 PM,27.4,36,21.7,99,19.9,95
12/6/24 2:57 PM,26.7,34,22,99,20,95
12/6/24 3:07 PM,26.4,34,22.1,99,20,95
12/6/24 3:17 PM,26.4,34,21.8,99,20,95
12/6/24 3:27 PM,25.8,36,21.3,99,20,95
12/6/24 3:37 PM,25.7,36,21,99,20,95
12/6/24 3:47 PM,25,39,20.7,99,20.1,95
12/6/24 3:57 PM,24.4,39,20.5,99,20.1,95
12/6/24 4:07 PM,24,41,20.4,99,20.1,95
12/6/24 4:17 PM,23.6,42,20.2,99,20.1,95
12/6/24 4:27 PM,23.2,44,20.1,99,20.1,95
12/6/24 4:37 PM,22.7,44,20,99,20.2,95
12/6/24 4:47 PM,22.1,46,19.8,99,20.2,95
12/6/24 4:57 PM,21.7,47,19.6,99,20.2,95
12/6/24 5:07 PM,21.1,48,19.4,99,20.2,95
12/6/24 5:17 PM,20.5,50,19.2,99,20.2,95
12/6/24 5:27 PM,20,51,19,99,20.2,95
12/6/24 5:37 PM,19.5,52,18.7,99,20.2,95
12/6/24 5:47 PM,19.1,54,18.5,99,20.2,95
12/6/24 5:57 PM,18.7,55,18.3,99,20.3,95
12/6/24 6:07 PM,18.4,57,18.2,99,20.3,95
12/6/24 6:17 PM,18.1,57,18,99,20.3,95
12/6/24 6:27 PM,17.6,59,17.9,99,20.3,95
12/6/24 6:37 PM,17.3,61,17.7,99,20.3,95
12/6/24 6:47 PM,17,62,17.6,99,20.3,95
12/6/24 6:57 PM,16.8,63,17.5,99,20.3,95
12/6/24 7:07 PM,16.6,64,17.4,99,20.3,95
12/6/24 7:17 PM,16.4,65,17.3,99,20.3,95
12/6/24 7:27 PM,16.3,67,17.2,99,20.3,95
12/6/24 7:37 PM,16.1,67,17.1,99,20.3,95
12/6/24 7:47 PM,15.9,68,17,99,20.3,95
12/6/24 7:57 PM,15.7,69,16.9,99,20.3,95
12/6/24 8:07 PM,15.4,69,16.8,99,20.3,95
12/6/24 8:17 PM,15.3,70,16.7,99,20.3,95
12/6/24 8:27 PM,15.1,71,16.6,99,20.3,95
12/6/24 8:37 PM,15.1,71,16.5,99,20.3,95
12/6/24 8:47 PM,14.9,72,16.4,99,20.3,95
12/6/24 8:57 PM,14.6,72,16.3,99,20.3,95
12/6/24 9:07 PM,14.6,72,16.2,99,20.3,95
12/6/24 9:17 PM,14.4,72,16.2,99,20.3,95
12/6/24 9:27 PM,14.3,73,16.1,99,20.3,95
12/6/24 9:37 PM,14.2,73,16,99,20.3,95
12/6/24 9:47 PM,14.1,73,15.9,99,20.3,95
12/6/24 9:57 PM,14,72,15.9,99,20.3,95
12/6/24 10:07 PM,13.8,73,15.8,99,20.3,95
12/6/24 10:17 PM,13.6,73,15.7,99,20.3,95
12/6/24 10:27 PM,13.6,73,15.6,99,20.2,95
12/6/24 10:37 PM,13.4,74,15.6,99,20.3,95
12/6/24 10:47 PM,13.3,74,15.5,99,20.2,95
12/6/24 10:57 PM,13.3,75,15.5,99,20.2,95
12/6/24 11:07 PM,13.1,75,15.4,99,20.2,95
12/6/24 11:17 PM,13.1,75,15.4,99,20.2,95
12/6/24 11:27 PM,13,75,15.3,99,20.2,95
12/6/24 11:37 PM,13,76,15.3,99,20.2,95
12/6/24 11:47 PM,13,76,15.3,99,20.2,95
12/6/24 11:57 PM,12.9,76,15.2,99,20.1,95
12/7/24 12:07 AM,12.8,76,15.1,99,20.1,95
12/7/24 12:17 AM,12.9,76,15.1,99,20.1,95
12/7/24 12:27 AM,12.8,76,15.1,99,20.1,95
12/7/24 12:37 AM,12.6,76,15,99,20.1,95
12/7/24 12:47 AM,12.5,76,15,99,20.1,95
12/7/24 12:57 AM,12.4,79,14.9,99,20.1,95
12/7/24 1:07 AM,12.4,78,14.9,99,20.1,95
12/7/24 1:17 AM,12.4,77,14.9,99,20.1,95
12/7/24 1:27 AM,12.3,77,14.8,99,20,95
12/7/24 1:37 AM,12.3,78,14.7,99,20,95
12/7/24 1:47 AM,12.1,78,14.7,99,20,95
12/7/24 1:57 AM,12.1,79,14.7,99,20,95
12/7/24 2:07 AM,12,79,14.6,99,20,95
12/7/24 2:17 AM,11.8,80,14.6,99,20,95
12/7/24 2:27 AM,11.7,80,14.5,99,20,95
12/7/24 2:37 AM,11.7,80,14.5,99,19.9,95
12/7/24 2:47 AM,11.6,80,14.4,99,19.9,95
12/7/24 2:57 AM,11.5,81,14.4,99,19.9,95
12/7/24 3:07 AM,11.3,81,14.3,99,19.9,95
12/7/24 3:17 AM,11.2,82,14.3,99,19.9,95
12/7/24 3:27 AM,11.1,82,14.2,99,19.9,95
12/7/24 3:37 AM,10.9,82,14.2,99,19.9,95
12/7/24 3:47 AM,10.9,83,14.1,99,19.8,95
12/7/24 3:57 AM,10.9,83,14.1,99,19.8,95
12/7/24 4:07 AM,10.8,83,14,99,19.8,95
12/7/24 4:17 AM,10.6,83,14,99,19.8,95
12/7/24 4:27 AM,10.5,83,13.9,99,19.8,95
12/7/24 4:37 AM,10.4,83,13.8,99,19.7,95
12/7/24 4:47 AM,10.3,83,13.8,99,19.8,95
12/7/24 4:57 AM,10.2,83,13.7,99,19.8,95
12/7/24 5:07 AM,10.2,83,13.7,99,19.7,95
12/7/24 5:17 AM,10.2,83,13.6,99,19.7,95
12/7/24 5:27 AM,10.1,83,13.6,99,19.7,95
12/7/24 5:37 AM,10.1,83,13.5,99,19.6,95
12/7/24 5:47 AM,10.1,83,13.5,99,19.7,95
12/7/24 5:57 AM,10,83,13.5,99,19.6,95
12/7/24 6:07 AM,9.9,83,13.4,99,19.6,95
12/7/24 6:17 AM,9.8,83,13.3,99,19.6,95
12/7/24 6:27 AM,9.7,83,13.3,99,19.6,95
12/7/24 6:37 AM,9.6,83,13.3,99,19.6,95
12/7/24 6:47 AM,9.7,84,13.2,99,19.5,95
12/7/24 6:57 AM,9.8,84,13.2,99,19.5,95
12/7/24 7:07 AM,9.9,83,13.2,99,19.5,95
12/7/24 7:17 AM,10,82,13.2,99,19.5,95
12/7/24 7:27 AM,10.2,82,13.2,99,19.5,95
12/7/24 7:37 AM,10.8,81,13.2,99,19.4,95
12/7/24 7:47 AM,13.5,77,13.2,99,19.4,95
12/7/24 7:57 AM,15.4,71,13.4,99,19.4,95
12/7/24 8:07 AM,16.2,68,13.5,99,19.4,95
12/7/24 8:17 AM,16.2,63,13.6,99,19.4,95
12/7/24 8:27 AM,17,60,13.8,99,19.4,95
12/7/24 8:37 AM,17.5,61,14,99,19.3,95
12/7/24 8:47 AM,18.6,56,14.5,99,19.3,95
12/7/24 8:57 AM,19.1,55,14.6,99,19.3,95
12/7/24 9:07 AM,19.9,51,15.1,99,19.3,95
12/7/24 9:17 AM,20.2,50,15.9,99,19.3,96
12/7/24 9:27 AM,21.1,49,16.7,99,19.3,96
12/7/24 9:37 AM,22,49,17.4,99,19.2,96
12/7/24 9:47 AM,22.1,44,17.9,99,19.3,96
12/7/24 9:57 AM,22.4,42,18.6,99,19.2,95
12/7/24 10:07 AM,23.1,40,19.1,99,19.2,96
12/7/24 10:17 AM,23.5,39,19.6,99,19.2,96
12/7/24 10:27 AM,24.1,40,20.2,99,19.2,96
12/7/24 10:37 AM,24.5,41,20.7,99,19.2,96
12/7/24 10:47 AM,25.5,38,21.2,99,19.2,96
12/7/24 10:57 AM,25.7,37,21.8,99,19.2,96
12/7/24 11:07 AM,26.1,37,22.3,99,19.2,96
12/7/24 11:17 AM,26.1,36,22.7,99,19.1,96
12/7/24 11:27 AM,26.7,38,22.8,99,19.2,96
12/7/24 11:37 AM,27.2,37,23,99,19.2,96
12/7/24 11:47 AM,27.7,36,23.1,99,19.2,96
12/7/24 11:57 AM,27.7,35,22.8,99,19.2,96
12/7/24 12:07 PM,27.8,35,22.6,99,19.2,96
12/7/24 12:17 PM,28.1,34,22.9,99,19.2,96
12/7/24 12:27 PM,27.9,34,23,99,19.2,96
12/7/24 12:37 PM,28.2,32,22.5,99,19.2,96
12/7/24 12:47 PM,28.1,32,22.8,99,19.2,96
12/7/24 12:57 PM,27.4,34,23,99,19.2,96
12/7/24 1:07 PM,27.4,34,23,99,19.2,96
12/7/24 1:17 PM,27,34,22.4,99,19.2,96
12/7/24 1:27 PM,26.3,34,22.2,99,19.2,96
12/7/24 1:37 PM,26.1,33,22.2,99,19.2,96
12/7/24 1:47 PM,26,35,22.2,99,19.3,96
12/7/24 1:57 PM,25.8,34,---.-,--,19.3,96
12/7/24 2:07 PM,26,34,---.-,--,19.3,96
12/7/24 2:17 PM,25.9,33,22.3,99,19.3,96
12/7/24 2:27 PM,26.1,33,22,99,19.3,96
12/7/24 2:37 PM,26.3,35,21.8,99,19.4,96
12/7/24 2:47 PM,25.9,36,---.-,--,19.4,96
12/7/24 2:57 PM,25.8,36,---.-,--,19.4,96
12/7/24 3:07 PM,25.8,35,---.-,--,19.4,96
12/7/24 3:17 PM,25.5,35,---.-,--,19.4,96
12/7/24 3:27 PM,25.2,34,21.3,99,19.5,96
12/7/24 3:37 PM,24.7,34,21,99,19.5,96
12/7/24 3:47 PM,24.2,35,20.6,99,19.5,96
12/7/24 3:57 PM,23.9,36,20.4,99,19.5,96
12/7/24 4:07 PM,23.5,38,20.2,99,19.5,96
12/7/24 4:17 PM,23,40,20,99,19.6,96
12/7/24 4:27 PM,22.4,42,19.9,99,19.6,96
12/7/24 4:37 PM,21.9,43,19.7,99,19.6,96
12/7/24 4:47 PM,21.4,45,19.6,99,19.6,96
12/7/24 4:57 PM,20.8,47,19.3,99,19.7,96
12/7/24 5:07 PM,20.1,48,19.1,99,19.7,96
12/7/24 5:17 PM,19.6,50,18.9,99,19.7,96
12/7/24 5:27 PM,19.1,51,18.6,99,19.7,96
12/7/24 5:37 PM,18.5,53,18.4,99,19.7,96
12/7/24 5:47 PM,18,55,18.2,99,19.7,96
12/7/24 5:57 PM,17.7,56,18.1,99,19.7,96
12/7/24 6:07 PM,17.4,57,17.9,99,19.8,96
12/7/24 6:17 PM,17.1,58,22.2,99,19.8,96
12/7/24 6:27 PM,16.8,59,23.1,99,19.8,96
12/7/24 6:37 PM,16.5,60,23.4,99,19.8,96
12/7/24 6:47 PM,16.2,62,23.7,99,19.8,96
12/7/24 7:09 PM,16.1,64,23.8,99,19.8,95
